distance_km,people,days,transport_type,ranking_mode,user_budget,price,duration_hours,comfort_rating,transport_score
931.5,2,2,car,budget,42202.47,4098.82,16.0,4.5,75.46
2345.0,2,3,train,comfort,27401.3,5393.54,36.6,4.3,70.29
292.4,8,4,intercity_bus,fastest,13943.37,3391.93,6.3,4.1,41.63
1031.4,3,7,central_bus,fastest,35680.7,2939.6,26.3,3.5,42.22
129.6,3,3,flight,comfort,7138.89,1710.7,1.9,4.7,93.62
1783.6,8,5,car,fastest,20829.19,31390.88,30.2,4.5,37.83
2205.8,2,3,car,budget,37436.25,9705.7,37.3,4.5,69.97
693.7,4,2,flight,balanced,36395.39,12208.92,3.5,4.7,84.03
2064.3,2,2,train,budget,8322.16,4747.82,32.3,4.3,51.06
722.6,4,3,train,comfort,49179.51,3323.76,11.6,4.3,71.15
2188.5,1,3,intercity_bus,budget,46226.32,3173.36,44.3,4.1,76.95
1816.9,6,3,train,fastest,10857.82,12536.54,28.5,4.3,38.01
1937.6,1,5,flight,budget,75737.23,8525.57,7.0,4.7,93.7
72.7,2,2,central_bus,balanced,12453.71,138.08,2.3,3.5,65.55
2311.9,4,4,train,fastest,69112.56,10634.56,36.1,4.3,44.49
1752.2,2,3,taxi,balanced,5023.23,13316.8,29.7,4.8,38.01
752.3,3,4,train,balanced,71171.08,2595.3,12.1,4.3,70.08
1995.7,2,4,intercity_bus,balanced,6478.98,5787.43,40.4,4.1,39.14
697.2,3,3,central_bus,budget,61835.9,1987.03,17.9,3.5,75.64
2098.4,1,3,intercity_bus,budget,32126.81,3042.72,42.5,4.1,73.81
296.8,1,5,intercity_bus,budget,60366.26,430.38,6.4,4.1,78.59
1697.7,2,6,train,budget,35130.89,3904.79,26.6,4.3,74.8
1311.5,2,3,intercity_bus,fastest,10318.09,3803.22,26.7,4.1,40.63
258.8,1,2,flight,budget,62563.0,1138.66,2.2,4.7,96.19
603.3,2,6,car,fastest,10343.95,2654.47,10.6,4.5,44.11
59.4,2,3,intercity_bus,balanced,74159.03,172.25,1.7,4.1,70.79
1141.0,1,4,intercity_bus,fastest,8823.05,1654.42,23.3,4.1,43.19
744.0,2,3,flight,comfort,40949.4,6547.19,3.6,4.7,96.79
1448.1,5,2,car,budget,59227.58,15929.18,24.6,4.5,67.22
734.5,1,4,train,comfort,34493.48,844.62,11.8,4.3,70.65
740.8,2,4,intercity_bus,fastest,21292.51,2148.34,15.3,4.1,47.77
1791.4,3,3,flight,budget,61931.82,23646.06,6.6,4.7,78.93
144.1,2,4,central_bus,comfort,63822.1,273.79,4.1,3.5,64.28
2169.9,3,5,train,budget,74202.12,7486.02,33.9,4.3,76.16
2049.9,2,4,central_bus,fastest,33212.38,3894.74,51.7,3.5,41.62
1612.7,2,2,train,comfort,42968.88,3709.2,25.3,4.3,71.35
1435.9,1,4,intercity_bus,fastest,32234.63,2082.11,29.2,4.1,42.47
2144.8,3,5,intercity_bus,comfort,24281.14,9329.69,43.4,4.1,63.76
469.2,3,5,taxi,balanced,61327.47,5349.25,8.3,4.8,67.5
217.2,1,4,intercity_bus,balanced,30473.89,314.88,4.8,4.1,68.96
597.6,2,3,train,balanced,37111.21,1374.57,9.7,4.3,69.09
1913.2,8,5,train,balanced,35275.52,17600.98,29.9,4.3,54.54
112.2,2,5,taxi,balanced,58449.59,852.48,2.4,4.8,72.53
1411.3,2,2,train,fastest,73834.67,3245.88,22.2,4.3,48.02
2389.2,5,4,intercity_bus,balanced,55006.7,17321.61,48.3,4.1,59.0
2058.0,3,3,train,fastest,40368.69,7100.1,32.2,4.3,45.07
1265.8,2,5,flight,balanced,63440.38,11139.27,5.1,4.7,90.56
180.8,4,3,intercity_bus,budget,53072.85,1048.81,4.1,4.1,79.45
2000.4,4,4,intercity_bus,balanced,9545.78,11602.06,40.5,4.1,36.19
1449.6,2,7,intercity_bus,budget,12174.77,4203.78,29.5,4.1,60.07
302.4,2,5,taxi,fastest,7843.77,2298.17,5.5,4.8,42.66
252.4,2,7,central_bus,balanced,39261.22,479.64,6.8,3.5,65.41
2185.8,6,10,flight,comfort,66939.01,57705.53,7.7,4.7,84.44
1616.0,3,2,taxi,fastest,28481.24,18422.45,27.4,4.8,43.24
1995.4,1,4,car,balanced,33812.01,4389.9,33.8,4.5,65.71
2113.2,4,4,train,fastest,73210.78,9720.63,33.0,4.3,46.88
1385.1,2,6,car,comfort,67767.76,6094.44,23.6,4.5,74.69
1256.3,1,3,train,balanced,54878.61,1444.8,19.8,4.3,71.17
1050.1,2,10,intercity_bus,comfort,25010.28,3045.33,21.5,4.1,69.28
781.2,2,4,taxi,balanced,13778.11,5936.84,13.5,4.8,58.96
1060.0,5,5,train,budget,6204.41,6094.96,16.8,4.3,29.84
1864.1,1,2,train,fastest,13025.8,2143.71,29.2,4.3,45.81
1456.6,4,3,train,comfort,26944.73,6700.17,22.9,4.3,68.17
2145.3,2,5,central_bus,fastest,46384.25,4076.03,54.1,3.5,41.13
1080.8,1,2,intercity_bus,comfort,9800.01,1567.18,22.1,4.1,67.95
1468.8,8,6,flight,fastest,15217.08,51701.84,5.7,4.7,88.01
1526.2,2,2,taxi,fastest,18581.05,11599.11,25.9,4.8,37.24
1432.3,2,5,central_bus,fastest,52398.66,2721.41,36.3,3.5,39.37
1695.2,2,3,train,budget,51184.23,3899.06,26.6,4.3,73.22
592.7,4,4,car,balanced,46307.43,5215.91,10.4,4.5,67.96
1244.3,2,5,train,budget,23787.61,2861.89,19.6,4.3,74.66
277.0,1,3,train,fastest,32833.98,318.56,4.8,4.3,48.07
941.3,1,2,train,comfort,12251.73,1082.49,15.0,4.3,69.08
1185.8,2,2,central_bus,fastest,21984.55,2252.96,30.1,3.5,41.84
1575.8,4,4,train,balanced,72327.89,7248.55,24.7,4.3,69.04
2282.8,2,4,train,budget,78476.88,5250.34,35.6,4.3,75.09
1453.5,1,5,train,balanced,53574.47,1671.57,22.9,4.3,68.18
1792.3,1,4,train,comfort,73761.75,2061.17,28.1,4.3,71.42
1229.9,2,4,central_bus,balanced,53205.64,2336.72,31.2,3.5,68.08
1532.8,6,3,flight,budget,7489.74,40466.62,5.9,4.7,49.95
198.1,2,2,flight,comfort,79757.19,1743.36,2.1,4.7,96.32
632.9,8,3,train,balanced,12421.42,5822.75,10.2,4.3,53.97
887.6,2,10,train,budget,56198.14,2041.46,14.2,4.3,79.83
1149.8,1,6,bike,budget,23962.72,1839.69,21.4,3.8,74.23
138.2,5,3,train,fastest,34398.58,794.58,2.6,4.3,46.36
361.9,2,4,taxi,balanced,53445.06,2750.11,6.5,4.8,67.53
686.0,3,6,train,comfort,37736.55,2366.87,11.1,4.3,71.06
2332.5,8,4,car,fastest,23790.95,41052.57,39.4,4.5,36.34
815.3,1,2,train,balanced,30083.46,937.59,13.0,4.3,70.53
1172.4,1,2,intercity_bus,balanced,30616.11,1700.03,23.9,4.1,64.19
494.8,3,4,flight,comfort,76949.29,6530.72,2.9,4.7,94.78
1477.5,2,7,central_bus,fastest,64895.98,2807.34,37.4,3.5,37.78
695.2,1,5,train,fastest,39391.16,799.5,11.2,4.3,49.17
520.6,1,2,central_bus,comfort,19986.57,494.54,13.5,3.5,63.27
1254.3,1,3,flight,fastest,65826.21,5518.82,5.1,4.7,96.14
43.0,4,5,train,budget,16788.69,198.02,1.2,4.3,80.57
48.2,1,6,train,comfort,20784.67,55.39,1.2,4.3,70.34
549.2,2,4,intercity_bus,balanced,32451.0,1592.66,11.5,4.1,67.98
117.0,3,4,train,comfort,71026.11,403.75,2.3,4.3,72.95
286.0,2,2,central_bus,budget,14884.0,543.44,7.7,3.5,70.82
833.1,1,6,train,comfort,14167.56,958.06,13.3,4.3,70.16
1932.1,4,5,intercity_bus,balanced,42048.12,11206.34,39.1,4.1,60.22
1385.8,1,3,train,balanced,25730.79,1593.62,21.8,4.3,69.01
1245.0,4,5,intercity_bus,comfort,47654.6,7221.13,25.4,4.1,68.88
725.6,5,3,train,comfort,38872.75,4172.02,11.7,4.3,68.55
2238.3,2,2,train,budget,37621.93,5147.99,34.9,4.3,72.54
970.9,2,3,train,budget,13397.97,2233.13,15.4,4.3,69.11
236.4,2,3,car,balanced,15578.73,1040.2,4.4,4.5,71.57
1492.4,2,3,train,fastest,66580.89,3432.63,23.5,4.3,46.86
299.8,5,4,flight,fastest,71441.21,6595.53,2.4,4.7,95.82
848.2,5,4,train,fastest,22601.26,4877.03,13.5,4.3,45.51
1232.6,2,4,train,fastest,13509.54,2834.9,19.5,4.3,46.6
2101.9,3,3,intercity_bus,balanced,9006.25,9143.3,42.5,4.1,35.11
1199.7,6,2,intercity_bus,fastest,50622.32,10437.44,24.5,4.1,46.68
1694.4,6,4,car,fastest,58651.49,22365.46,28.7,4.5,44.15
2383.0,2,3,car,comfort,32960.75,10485.09,40.2,4.5,67.82
341.6,2,3,flight,fastest,55975.69,3006.34,2.5,4.7,96.02
681.1,2,6,central_bus,comfort,58471.91,1294.12,17.5,3.5,61.94
965.1,6,5,intercity_bus,balanced,75150.67,8396.76,19.8,4.1,63.42
1029.7,1,6,intercity_bus,comfort,9865.52,1493.11,21.1,4.1,66.76
1004.1,2,4,car,budget,19421.88,4418.13,17.2,4.5,70.23
2181.0,2,2,central_bus,comfort,10139.45,4143.97,55.0,3.5,55.81
1722.3,2,5,central_bus,fastest,70099.55,3272.29,43.6,3.5,40.18
1470.7,2,3,train,comfort,64444.04,3382.69,23.1,4.3,73.33
763.2,8,4,train,comfort,48098.16,7021.56,12.2,4.3,67.51
1982.4,1,2,car,balanced,11274.76,4361.24,33.5,4.5,55.0
2293.5,2,6,train,balanced,25498.43,5275.03,35.8,4.3,62.5
1976.2,1,2,intercity_bus,fastest,27328.99,2865.55,40.0,4.1,41.41
33.7,1,7,train,budget,47055.74,38.77,1.0,4.3,80.85
1538.3,2,6,taxi,budget,24353.29,11690.86,26.1,4.8,56.49
151.2,2,4,train,comfort,10471.99,347.74,2.8,4.3,71.02
640.5,2,5,taxi,budget,59807.17,4868.02,11.2,4.8,78.69
171.1,2,4,train,balanced,27431.02,393.47,3.1,4.3,69.93
1461.0,1,6,taxi,fastest,38928.06,5551.78,24.8,4.8,47.62
1657.2,2,4,flight,fastest,14575.0,14583.52,6.2,4.7,89.67
301.3,6,5,train,balanced,65191.12,2079.22,5.1,4.3,69.67
939.7,6,4,central_bus,fastest,47414.89,5356.28,24.0,3.5,41.83
1111.3,2,7,train,comfort,72618.92,2555.95,17.6,4.3,70.95
904.7,2,4,train,fastest,42160.37,2080.71,14.4,4.3,48.64
316.8,5,4,taxi,budget,75606.93,6019.76,5.8,4.8,74.69
1022.9,1,5,intercity_bus,fastest,71890.12,1483.21,21.0,4.1,42.1
1810.3,4,6,intercity_bus,fastest,48234.49,10499.69,36.7,4.1,42.01
198.3,6,4,train,balanced,75042.01,1368.19,3.6,4.3,69.5
220.0,1,3,intercity_bus,balanced,29231.66,319.04,4.9,4.1,68.43
870.8,1,4,taxi,budget,32423.16,3309.07,15.0,4.8,75.6
2261.9,6,7,intercity_bus,balanced,8410.85,19678.44,45.7,4.1,35.67
1614.5,2,5,car,budget,49190.07,7103.88,27.4,4.5,72.6
1638.4,1,6,car,comfort,59144.3,3604.59,27.8,4.5,71.14
887.8,2,2,train,budget,63013.94,2041.83,14.2,4.3,78.17
1437.0,2,4,train,fastest,16236.22,3305.04,22.6,4.3,44.55
54.0,3,4,taxi,budget,38311.93,615.72,1.4,4.8,78.82
1537.5,3,6,intercity_bus,comfort,18264.74,6688.33,31.3,4.1,61.06
2194.5,8,2,train,fastest,54659.55,20189.31,34.3,4.3,44.15
1481.8,2,6,train,budget,16845.98,3408.14,23.3,4.3,69.35
2100.7,2,4,central_bus,balanced,72812.28,3991.26,53.0,3.5,66.46
1745.8,2,3,flight,balanced,22297.6,15363.18,6.5,4.7,70.81
315.7,2,3,train,balanced,26855.17,726.16,5.4,4.3,69.71
2168.8,1,3,train,budget,68817.97,2494.14,33.9,4.3,81.22
187.5,8,4,car,budget,39385.07,3299.51,3.6,4.5,74.83
1295.5,4,2,flight,comfort,6799.7,22800.85,5.2,4.7,80.45
366.9,2,3,central_bus,fastest,42093.97,697.04,9.7,3.5,39.87
57.7,3,6,flight,fastest,11340.75,762.23,1.7,4.7,94.71
1030.2,1,2,intercity_bus,fastest,78900.85,1493.82,21.1,4.1,46.9
729.2,2,3,flight,fastest,49108.37,6417.37,3.6,4.7,96.35
1181.8,3,4,intercity_bus,budget,24239.95,5140.92,24.1,4.1,68.65
1398.0,2,4,train,budget,47278.83,3215.32,22.0,4.3,74.37
133.7,8,5,flight,comfort,10765.03,4704.89,1.9,4.7,89.78
321.5,3,4,intercity_bus,fastest,64991.85,1398.6,6.9,4.1,46.29
1354.0,2,5,bike,budget,74399.6,4332.74,25.1,3.8,77.56
843.3,4,4,train,budget,70583.33,3879.21,13.5,4.3,78.57
1758.1,1,2,car,budget,30631.82,3867.91,29.8,4.5,72.42
1575.9,2,3,car,budget,29432.61,6934.1,26.8,4.5,69.12
2034.1,2,4,train,fastest,7631.57,4678.39,31.8,4.3,42.61
1671.2,2,3,flight,fastest,53855.03,14706.63,6.3,4.7,91.98
1048.9,4,5,intercity_bus,budget,45117.86,6083.83,21.5,4.1,70.63
1624.9,2,4,car,balanced,39450.98,7149.7,27.6,4.5,66.63
682.7,4,3,intercity_bus,comfort,73072.32,3959.39,14.2,4.1,69.47
756.0,2,3,flight,fastest,17590.92,6652.47,3.7,4.7,91.3
1899.9,2,3,intercity_bus,fastest,5724.97,5509.7,38.5,4.1,36.34
1088.0,4,4,train,balanced,10498.73,5004.87,17.2,4.3,54.93
1922.2,1,4,train,fastest,21752.86,2210.49,30.1,4.3,47.9
1979.1,1,4,intercity_bus,balanced,7496.42,2869.75,40.1,4.1,55.24
2062.4,2,3,flight,balanced,42713.28,18149.32,7.4,4.7,83.2
2202.4,2,5,central_bus,budget,28556.78,4184.61,55.6,3.5,71.22
1051.4,1,6,central_bus,fastest,18536.23,998.86,26.8,3.5,40.79
785.7,3,3,train,comfort,61256.31,2710.71,12.6,4.3,71.21
1409.8,2,4,intercity_bus,balanced,20333.85,4088.45,28.7,4.1,61.58
909.7,2,10,train,comfort,56570.38,2092.26,14.5,4.3,73.77
1454.5,6,3,flight,budget,31194.87,38400.01,5.7,4.7,47.22
1702.2,2,4,bike,fastest,43387.08,5447.16,31.4,3.8,42.39
1661.5,4,2,intercity_bus,budget,75040.03,9636.82,33.7,4.1,71.56
917.7,1,4,train,budget,7801.37,1055.34,14.6,4.3,73.74
425.5,2,2,train,comfort,42519.84,978.55,7.0,4.3,72.63
1050.4,4,7,central_bus,comfort,69081.72,3991.35,26.8,3.5,59.99
367.9,2,5,central_bus,balanced,49098.07,699.1,9.7,3.5,69.2
2139.5,3,5,flight,fastest,25765.29,28241.8,7.6,4.7,87.86
849.7,2,5,train,budget,34826.09,1954.38,13.6,4.3,78.21
396.1,1,4,flight,balanced,56019.92,1742.71,2.6,4.7,95.87
90.3,2,4,central_bus,balanced,71810.89,171.59,2.8,3.5,66.87
1560.6,2,6,train,budget,8079.98,3589.38,24.5,4.3,57.88
1539.5,4,7,intercity_bus,budget,10365.41,8928.86,31.3,4.1,37.52
837.2,1,4,train,balanced,29378.86,962.82,13.4,4.3,70.31
200.0,6,7,intercity_bus,budget,22458.48,1739.63,4.5,4.1,76.33
1000.8,6,4,taxi,budget,24869.82,22818.71,17.2,4.8,34.5
767.6,1,4,intercity_bus,comfort,21595.25,1113.0,15.9,4.1,68.49
1634.8,2,4,taxi,fastest,19686.88,12424.3,27.7,4.8,40.37
1465.7,5,3,central_bus,balanced,14796.8,6962.06,37.1,3.5,52.29
894.1,6,2,train,budget,75046.56,6169.2,14.3,4.3,74.95
546.4,2,3,central_bus,balanced,15814.21,1038.17,14.2,3.5,64.14
2371.6,2,4,intercity_bus,fastest,20330.28,6877.77,47.9,4.1,40.92
1106.0,2,3,intercity_bus,balanced,23469.93,3207.35,22.6,4.1,64.27
1661.2,3,4,train,balanced,74976.12,5731.17,26.1,4.3,69.88
363.1,2,10,intercity_bus,balanced,61678.56,1053.02,7.8,4.1,68.51
1180.8,3,3,train,comfort,64227.46,4073.92,18.7,4.3,72.98
95.3,1,4,train,fastest,12856.87,109.55,2.0,4.3,46.43
1227.9,1,2,intercity_bus,fastest,67723.24,1780.5,25.1,4.1,44.76
2314.7,2,2,train,balanced,35614.48,5323.86,36.1,4.3,65.08
940.6,2,5,car,balanced,24711.73,4138.51,16.2,4.5,66.41
122.4,2,4,intercity_bus,fastest,48181.26,355.02,2.9,4.1,44.67
103.4,2,5,flight,budget,66663.72,909.61,1.8,4.7,96.49
949.5,2,2,intercity_bus,comfort,63398.91,2753.63,19.5,4.1,70.1
409.3,1,4,flight,fastest,71749.81,1800.74,2.7,4.7,96.17
85.3,2,3,train,balanced,74609.91,196.29,1.8,4.3,72.26
1822.2,8,3,car,budget,22859.16,32071.18,30.9,4.5,29.28
1116.7,2,2,intercity_bus,budget,36789.34,3238.43,22.8,4.1,74.82
715.5,2,2,taxi,budget,6097.14,5437.88,12.4,4.8,34.65
2163.2,2,3,intercity_bus,comfort,70949.12,6273.27,43.8,4.1,66.65
305.2,8,2,train,comfort,16592.91,2808.29,5.2,4.3,69.18
2295.5,1,10,central_bus,fastest,69610.61,2180.75,57.9,3.5,44.27
774.1,3,3,train,fastest,29704.05,2670.65,12.4,4.3,47.0
2135.5,3,2,intercity_bus,fastest,32610.02,9289.5,43.2,4.1,44.4
1459.0,3,3,train,fastest,7934.92,5033.46,22.9,4.3,41.73
1989.3,1,4,central_bus,balanced,29515.91,1889.83,50.2,3.5,64.11
2362.1,3,2,bike,comfort,71627.28,11338.13,43.4,3.8,66.56
713.5,1,6,intercity_bus,budget,6916.06,1034.61,14.8,4.1,72.23
2307.9,2,7,flight,balanced,35474.56,20309.44,8.1,4.7,76.1
953.1,3,3,intercity_bus,fastest,7354.97,4145.86,19.6,4.1,39.84
943.7,1,4,intercity_bus,fastest,32819.26,1368.31,19.4,4.1,43.92
836.7,4,2,car,balanced,17948.05,7363.11,14.4,4.5,54.3
1313.1,1,4,taxi,budget,23916.38,4989.92,22.4,4.8,72.0
395.3,4,4,flight,comfort,70819.88,6957.7,2.6,4.7,95.97
1342.3,2,3,train,comfort,37703.69,3087.28,21.2,4.3,73.37
1313.8,1,3,intercity_bus,budget,25534.85,1905.07,26.8,4.1,75.96
1835.7,1,5,train,comfort,49200.38,2111.06,28.7,4.3,70.83
2005.8,6,4,intercity_bus,fastest,15658.02,17450.03,40.6,4.1,36.02
1073.8,1,3,intercity_bus,fastest,24454.37,1557.08,22.0,4.1,45.41
746.5,1,5,taxi,fastest,45968.6,2836.81,12.9,4.8,49.73
644.6,2,4,taxi,fastest,22814.23,4899.14,11.2,4.8,45.67
491.3,3,6,intercity_bus,budget,55934.58,2136.97,10.3,4.1,76.9
166.6,2,2,train,comfort,41861.85,383.24,3.1,4.3,70.63
841.6,1,5,taxi,comfort,62899.18,3198.09,14.5,4.8,76.03
670.5,2,5,train,balanced,76118.34,1542.12,10.8,4.3,68.44
2320.4,1,2,central_bus,budget,13685.37,2204.39,58.5,3.5,70.4
1351.8,1,5,train,comfort,30099.88,1554.54,21.3,4.3,71.95
853.0,2,4,intercity_bus,comfort,28966.18,2473.84,17.6,4.1,68.57
1405.7,3,7,bike,balanced,16338.72,6747.4,26.1,3.8,54.87
359.9,1,2,train,fastest,65772.74,413.88,6.0,4.3,49.98
1082.4,2,4,intercity_bus,comfort,61990.9,3138.91,22.1,4.1,69.52
1514.2,2,3,train,fastest,41331.91,3482.6,23.8,4.3,45.99
1188.7,8,7,car,balanced,45332.81,20920.91,20.3,4.5,54.61
982.2,6,3,taxi,comfort,9465.81,22394.52,16.9,4.8,59.67
2385.4,4,7,train,fastest,46663.05,10972.94,37.2,4.3,46.22
2116.3,1,7,train,budget,64350.61,2433.8,33.1,4.3,76.92
1507.5,1,3,central_bus,fastest,48037.07,1432.1,38.2,3.5,43.18
1379.4,2,6,train,fastest,24897.98,3172.68,21.7,4.3,48.45
1501.0,2,10,central_bus,fastest,55066.12,2851.83,38.0,3.5,40.02
507.1,2,3,train,fastest,32111.63,1166.35,8.3,4.3,47.1
966.5,4,4,train,budget,45865.5,4445.79,15.4,4.3,75.49
123.5,4,4,central_bus,balanced,41567.4,469.37,3.6,3.5,67.86
1157.0,4,3,train,fastest,33588.13,5322.4,18.3,4.3,48.57
1317.0,2,2,taxi,fastest,58915.85,10008.96,22.4,4.8,43.66
569.8,3,3,train,comfort,71290.71,1965.7,9.3,4.3,70.95
2314.7,2,3,train,comfort,5390.94,5323.92,36.1,4.3,56.63
2185.4,1,4,bike,budget,75021.24,3496.65,40.2,3.8,74.31
1741.5,3,3,intercity_bus,budget,43363.64,7575.44,35.3,4.1,69.59
1294.1,1,6,flight,budget,57554.89,5694.16,5.2,4.7,93.1
2091.8,2,5,train,comfort,69171.84,4811.2,32.7,4.3,70.38
339.6,2,2,central_bus,fastest,40032.78,645.33,9.0,3.5,39.38
1903.5,3,5,flight,comfort,67623.06,25126.31,6.9,4.7,94.54
325.8,4,5,train,balanced,18321.49,1498.8,5.5,4.3,69.01
1912.3,2,7,taxi,budget,16937.57,14533.32,32.4,4.8,38.3
683.6,4,2,central_bus,budget,54310.35,2597.56,17.6,3.5,73.25
2108.7,2,3,intercity_bus,budget,70260.73,6115.24,42.7,4.1,75.1
2267.4,2,7,central_bus,balanced,71931.96,4308.02,57.2,3.5,64.59
382.6,3,7,central_bus,fastest,53280.53,1090.54,10.1,3.5,38.82
1126.5,3,5,train,fastest,44411.69,3886.57,17.8,4.3,45.26
2354.9,8,5,intercity_bus,fastest,29854.48,27317.31,47.6,4.1,36.81
1175.7,1,2,train,budget,78500.03,1352.03,18.6,4.3,82.37
2076.6,3,4,intercity_bus,fastest,28977.18,9033.24,42.0,4.1,42.2
1425.3,3,3,flight,comfort,60813.96,18813.88,5.6,4.7,92.81
919.5,5,3,intercity_bus,budget,44898.63,6666.61,18.9,4.1,71.4
707.3,1,6,car,balanced,50638.43,1556.08,12.3,4.5,70.44
511.6,4,2,train,balanced,34511.04,2353.54,8.4,4.3,70.72
1835.5,2,4,intercity_bus,fastest,77361.73,5322.84,37.2,4.1,46.58
946.1,2,7,flight,budget,47876.17,8325.69,4.2,4.7,90.66
1241.7,2,3,intercity_bus,comfort,75334.07,3601.0,25.3,4.1,66.65
1196.8,2,10,intercity_bus,comfort,5569.36,3470.75,24.4,4.1,59.52
1398.2,2,10,train,budget,47950.29,3215.75,22.0,4.3,77.38
2081.4,5,4,intercity_bus,fastest,58789.02,15090.28,42.1,4.1,41.82
2354.4,2,3,train,balanced,60881.01,5415.01,36.7,4.3,68.94
996.0,3,3,bike,balanced,72873.27,4780.68,18.6,3.8,68.05
1991.2,2,4,train,comfort,5330.12,4579.81,31.1,4.3,60.46
1841.9,1,3,taxi,comfort,5024.76,6999.34,31.2,4.8,63.51
1389.3,1,3,central_bus,comfort,40419.76,1319.8,35.2,3.5,61.87
2295.8,2,10,train,balanced,7197.03,5280.41,35.8,4.3,43.75
505.1,2,3,intercity_bus,comfort,78089.94,1464.86,10.6,4.1,69.23
289.0,1,5,taxi,balanced,21654.89,1098.03,5.3,4.8,73.59
2053.9,2,2,taxi,balanced,40449.85,15609.56,34.7,4.8,58.32
1070.8,2,4,train,fastest,9585.32,2462.81,17.0,4.3,46.2
2037.3,2,7,train,fastest,44153.63,4685.83,31.8,4.3,47.73
2146.6,2,3,train,fastest,33496.71,4937.23,33.5,4.3,46.56
178.0,1,3,train,comfort,8349.5,204.73,3.2,4.3,71.49
2123.8,6,5,central_bus,balanced,30134.32,12105.73,53.6,3.5,51.48
1092.5,4,5,taxi,comfort,34357.7,16606.25,18.7,4.8,65.31
1239.7,3,5,intercity_bus,balanced,79244.11,5392.8,25.3,4.1,65.54
1515.0,1,3,flight,fastest,20591.44,6666.11,5.8,4.7,93.58
2225.5,4,3,central_bus,fastest,45858.47,8457.0,56.1,3.5,41.66
75.3,4,7,intercity_bus,comfort,79048.67,436.77,2.0,4.1,68.73
1160.1,4,7,train,balanced,64401.44,5336.55,18.3,4.3,67.79
1659.9,1,4,flight,comfort,79502.56,7303.57,6.2,4.7,93.09
1742.8,3,6,taxi,budget,77622.37,19868.1,29.5,4.8,69.22
1671.3,4,4,central_bus,comfort,41715.47,6350.95,42.3,3.5,62.61
348.6,2,4,train,fastest,57228.19,801.81,5.9,4.3,49.2
739.6,3,3,train,balanced,13283.23,2551.51,11.9,4.3,65.66
880.2,2,4,train,balanced,38086.16,2024.36,14.0,4.3,67.4
1936.5,2,4,central_bus,comfort,65676.39,3679.38,48.9,3.5,61.49
690.7,1,2,flight,fastest,42900.15,3038.91,3.5,4.7,99.61
529.4,3,4,train,budget,57702.43,1826.33,8.6,4.3,80.41
2299.2,1,5,taxi,comfort,60931.35,8736.78,38.8,4.8,71.53
51.0,2,5,central_bus,balanced,24010.19,96.91,1.8,3.5,66.7
2394.8,2,4,central_bus,fastest,70677.45,4550.19,60.4,3.5,41.76
1634.1,2,7,bike,balanced,39486.68,5229.01,30.2,3.8,63.34
1993.5,1,2,train,balanced,20763.88,2292.49,31.2,4.3,64.14
728.2,3,4,car,balanced,69906.19,4806.44,12.6,4.5,69.38
63.9,4,5,train,balanced,36336.41,294.07,1.5,4.3,70.01
1778.8,1,4,intercity_bus,budget,61273.43,2579.19,36.1,4.1,75.78
2006.9,1,3,taxi,fastest,46102.48,7626.31,33.9,4.8,45.7
1784.9,1,2,car,comfort,33640.38,3926.84,30.2,4.5,71.33
368.6,5,6,intercity_bus,fastest,65740.73,2672.03,7.9,4.1,44.35
1815.6,2,4,central_bus,fastest,48835.24,3449.69,45.9,3.5,39.82
1852.3,2,6,flight,fastest,34292.16,16300.65,6.8,4.7,92.32
1590.7,1,4,taxi,comfort,13219.84,6044.82,27.0,4.8,66.49
1845.7,3,5,train,fastest,72158.4,6367.65,28.9,4.3,47.33
2034.8,4,6,flight,comfort,7660.22,35813.08,7.3,4.7,76.52
1484.2,4,5,intercity_bus,comfort,69739.05,8608.6,30.2,4.1,66.69
240.0,3,3,intercity_bus,budget,31997.11,1043.97,5.3,4.1,78.8
1185.7,1,4,intercity_bus,balanced,52950.41,1719.23,24.2,4.1,66.86
214.0,1,6,intercity_bus,comfort,74164.98,310.34,4.8,4.1,69.98
995.9,1,3,car,balanced,16378.0,2190.93,17.1,4.5,68.69
994.8,2,3,intercity_bus,fastest,47521.29,2885.04,20.4,4.1,39.2
186.4,1,2,car,balanced,62332.46,410.18,3.6,4.5,71.19
856.7,2,7,train,balanced,61818.79,1970.42,13.7,4.3,66.04
293.1,2,2,flight,balanced,44422.39,2578.98,2.3,4.7,94.89
1945.5,6,4,flight,fastest,51855.46,51361.66,7.1,4.7,87.48
2276.0,3,4,central_bus,fastest,61814.52,6486.66,57.4,3.5,37.08
201.4,4,4,central_bus,comfort,68077.07,765.28,5.5,3.5,65.58
2293.6,3,5,central_bus,comfort,62135.98,6536.83,57.8,3.5,61.71
1268.5,1,2,taxi,budget,31550.37,4820.32,21.6,4.8,72.12
740.0,3,4,taxi,fastest,79754.48,8435.67,12.8,4.8,49.03
212.2,2,5,train,budget,37587.7,487.98,3.8,4.3,76.97
1216.5,3,6,taxi,fastest,6834.85,13867.87,20.8,4.8,36.04
1913.0,2,3,intercity_bus,balanced,32196.27,5547.71,38.8,4.1,60.11
1705.8,8,6,train,budget,14583.72,15693.31,26.7,4.3,33.02
149.0,2,5,taxi,budget,14108.2,1132.67,3.0,4.8,77.51
202.8,2,6,intercity_bus,budget,26115.13,588.05,4.6,4.1,78.92
984.8,6,4,flight,fastest,9003.16,25998.98,4.3,4.7,87.85
